v8-version,7,8,279,23,-node.39,0
code-creation,BytecodeHandler,1,10678,0x1438f80,244,ResumeGenerator
code-creation,BytecodeHandler,1,10684,0x1439080,173,GetIterator
code-creation,BytecodeHandler,1,10690,0x1439140,125,Debugger
code-creation,BytecodeHandler,1,10695,0x14391c0,145,IncBlockCounter
code-creation,BytecodeHandler,1,10701,0x1439260,77,Abort
code-creation,BytecodeHandler,1,10707,0x14392c0,81,Illegal
tick,0x7f8591c7208f,10714,0,0x0,6
code-creation,BytecodeHandler,1,10731,0x1439320,286,DebugBreak1.Wide
code-creation,BytecodeHandler,1,10740,0x1439440,286,DebugBreak2.Wide
code-creation,BytecodeHandler,1,10746,0x1439560,286,DebugBreak3.Wide
code-creation,BytecodeHandler,1,10752,0x1439680,286,DebugBreak4.Wide
code-creation,BytecodeHandler,1,10757,0x14397a0,286,DebugBreak5.Wide
code-creation,BytecodeHandler,1,10762,0x14398c0,286,DebugBreak6.Wide
code-creation,BytecodeHandler,1,10768,0x14399e0,40,LdaSmi.Wide
code-creation,BytecodeHandler,1,10773,0x1439a20,40,LdaConstant.Wide
code-creation,BytecodeHandler,1,10779,0x1439a60,3364,LdaGlobal.Wide
code-creation,BytecodeHandler,1,10784,0x143a7a0,3278,LdaGlobalInsideTypeof.Wide
code-creation,BytecodeHandler,1,10790,0x143b480,245,StaGlobal.Wide
code-creation,BytecodeHandler,1,10795,0x143b580,48,PushContext.Wide
code-creation,BytecodeHandler,1,10800,0x143b5c0,44,PopContext.Wide
code-creation,BytecodeHandler,1,10804,0x143b600,72,LdaContextSlot.Wide
code-creation,BytecodeHandler,1,10809,0x143b660,72,LdaImmutableContextSlot.Wide
code-creation,BytecodeHandler,1,10814,0x143b6c0,44,LdaCurrentContextSlot.Wide
code-creation,BytecodeHandler,1,10823,0x143b700,44,LdaImmutableCurrentContextSlot.Wide
code-creation,BytecodeHandler,1,10828,0x143b740,148,StaContextSlot.Wide
code-creation,BytecodeHandler,1,10833,0x143b7e0,120,StaCurrentContextSlot.Wide
code-creation,BytecodeHandler,1,10838,0x143b860,149,LdaLookupSlot.Wide
code-creation,BytecodeHandler,1,10842,0x143b900,229,LdaLookupContextSlot.Wide
code-creation,BytecodeHandler,1,10847,0x143ba00,3634,LdaLookupGlobalSlot.Wide
code-creation,BytecodeHandler,1,10852,0x143c840,149,LdaLookupSlotInsideTypeof.Wide
code-creation,BytecodeHandler,1,10857,0x143c8e0,229,LdaLookupContextSlotInsideTypeof.Wide
code-creation,BytecodeHandler,1,10863,0x143c9e0,3540,LdaLookupGlobalSlotInsideTypeof.Wide
code-creation,BytecodeHandler,1,10868,0x143d7c0,257,StaLookupSlot.Wide
code-creation,BytecodeHandler,1,10872,0x143d8e0,40,Ldar.Wide
code-creation,BytecodeHandler,1,10877,0x143d920,40,Star.Wide
code-creation,BytecodeHandler,1,10881,0x143d960,48,Mov.Wide
code-creation,BytecodeHandler,1,10885,0x143d9a0,3673,LdaNamedProperty.Wide
code-creation,BytecodeHandler,1,10890,0x143e800,145,LdaNamedPropertyNoFeedback.Wide
code-creation,BytecodeHandler,1,10895,0x143e8a0,177,LdaKeyedProperty.Wide
code-creation,BytecodeHandler,1,10899,0x143e960,212,LdaModuleVariable.Wide
code-creation,BytecodeHandler,1,10904,0x143ea40,326,StaModuleVariable.Wide
code-creation,BytecodeHandler,1,10909,0x143eba0,197,StaNamedProperty.Wide
code-creation,BytecodeHandler,1,10913,0x143ec80,161,StaNamedPropertyNoFeedback.Wide
code-creation,BytecodeHandler,1,10918,0x143ed40,197,StaNamedOwnProperty.Wide
code-creation,BytecodeHandler,1,10923,0x143ee20,189,StaKeyedProperty.Wide
code-creation,BytecodeHandler,1,10928,0x143eee0,189,StaInArrayLiteral.Wide
code-creation,BytecodeHandler,1,10932,0x143efa0,221,StaDataPropertyInLiteral.Wide
code-creation,BytecodeHandler,1,10937,0x143f080,185,CollectTypeProfile.Wide
code-creation,BytecodeHandler,1,10942,0x143f140,1214,Add.Wide
code-creation,BytecodeHandler,1,10946,0x143f600,1074,Sub.Wide
code-creation,BytecodeHandler,1,10950,0x143fa40,1126,Mul.Wide
code-creation,BytecodeHandler,1,10955,0x143fec0,1130,Div.Wide
code-creation,BytecodeHandler,1,10959,0x1440340,1146,Mod.Wide
code-creation,BytecodeHandler,1,10963,0x14407c0,205,Exp.Wide
code-creation,BytecodeHandler,1,10967,0x14408a0,1144,BitwiseOr.Wide
code-creation,BytecodeHandler,1,10971,0x1440d20,1140,BitwiseXor.Wide
code-creation,BytecodeHandler,1,10976,0x14411a0,1140,BitwiseAnd.Wide
code-creation,BytecodeHandler,1,10980,0x1441620,1144,ShiftLeft.Wide
code-creation,BytecodeHandler,1,10984,0x1441aa0,1144,ShiftRight.Wide
code-creation,BytecodeHandler,1,10989,0x1441f20,1318,ShiftRightLogical.Wide
code-creation,BytecodeHandler,1,10993,0x1442460,1022,AddSmi.Wide
code-creation,BytecodeHandler,1,10998,0x1442860,884,SubSmi.Wide
code-creation,BytecodeHandler,1,11002,0x1442be0,902,MulSmi.Wide
code-creation,BytecodeHandler,1,11006,0x1442f80,950,DivSmi.Wide
code-creation,BytecodeHandler,1,11011,0x1443340,914,ModSmi.Wide
code-creation,BytecodeHandler,1,11015,0x14436e0,209,ExpSmi.Wide
code-creation,BytecodeHandler,1,11019,0x14437c0,600,BitwiseOrSmi.Wide
code-creation,BytecodeHandler,1,11024,0x1443a20,600,BitwiseXorSmi.Wide
code-creation,BytecodeHandler,1,11028,0x1443c80,600,BitwiseAndSmi.Wide
code-creation,BytecodeHandler,1,11033,0x1443ee0,616,ShiftLeftSmi.Wide
code-creation,BytecodeHandler,1,11037,0x1444160,616,ShiftRightSmi.Wide
code-creation,BytecodeHandler,1,11041,0x14443e0,774,ShiftRightLogicalSmi.Wide
code-creation,BytecodeHandler,1,11046,0x1444700,621,Inc.Wide
code-creation,BytecodeHandler,1,11050,0x1444980,617,Dec.Wide
code-creation,BytecodeHandler,1,11055,0x1444c00,649,Negate.Wide
code-creation,BytecodeHandler,1,11059,0x1444ea0,592,BitwiseNot.Wide
code-creation,BytecodeHandler,1,11063,0x1445100,145,DeletePropertyStrict.Wide
code-creation,BytecodeHandler,1,11068,0x14451a0,137,DeletePropertySloppy.Wide
code-creation,BytecodeHandler,1,11073,0x1445240,125,GetSuperConstructor.Wide
code-creation,BytecodeHandler,1,11077,0x14452c0,428,CallAnyReceiver.Wide
code-creation,BytecodeHandler,1,11086,0x1445480,428,CallProperty.Wide
code-creation,BytecodeHandler,1,11091,0x1445640,424,CallProperty0.Wide
code-creation,BytecodeHandler,1,11095,0x1445800,436,CallProperty1.Wide
code-creation,BytecodeHandler,1,11100,0x14459c0,448,CallProperty2.Wide
code-creation,BytecodeHandler,1,11104,0x1445ba0,424,CallUndefinedReceiver.Wide
code-creation,BytecodeHandler,1,11109,0x1445d60,368,CallUndefinedReceiver0.Wide
code-creation,BytecodeHandler,1,11114,0x1445ee0,444,CallUndefinedReceiver1.Wide
code-creation,BytecodeHandler,1,11118,0x14460a0,452,CallUndefinedReceiver2.Wide
code-creation,BytecodeHandler,1,11123,0x1446280,72,CallNoFeedback.Wide
code-creation,BytecodeHandler,1,11128,0x14462e0,428,CallWithSpread.Wide
code-creation,BytecodeHandler,1,11133,0x14464a0,149,CallRuntime.Wide
code-creation,BytecodeHandler,1,11137,0x1446540,193,CallRuntimeForPair.Wide
code-creation,BytecodeHandler,1,11142,0x1446620,72,CallJSRuntime.Wide
code-creation,BytecodeHandler,1,11146,0x1446680,1878,InvokeIntrinsic.Wide
code-creation,BytecodeHandler,1,11151,0x1446de0,1130,Construct.Wide
code-creation,BytecodeHandler,1,11155,0x1447260,573,ConstructWithSpread.Wide
code-creation,BytecodeHandler,1,11160,0x14474a0,2024,TestEqual.Wide
code-creation,BytecodeHandler,1,11164,0x1447ca0,1121,TestEqualStrict.Wide
code-creation,BytecodeHandler,1,11169,0x1448120,2036,TestLessThan.Wide
code-creation,BytecodeHandler,1,11174,0x1448920,2036,TestGreaterThan.Wide
code-creation,BytecodeHandler,1,11178,0x1449120,2036,TestLessThanOrEqual.Wide
code-creation,BytecodeHandler,1,11183,0x1449920,2036,TestGreaterThanOrEqual.Wide
code-creation,BytecodeHandler,1,11188,0x144a120,56,TestReferenceEqual.Wide
code-creation,BytecodeHandler,1,11193,0x144a160,976,TestInstanceOf.Wide
code-creation,BytecodeHandler,1,11197,0x144a540,177,TestIn.Wide
code-creation,BytecodeHandler,1,11201,0x144a600,141,ToName.Wide
code-creation,BytecodeHandler,1,11206,0x144a6a0,237,ToNumber.Wide
code-creation,BytecodeHandler,1,11210,0x144a7a0,277,ToNumeric.Wide
code-creation,BytecodeHandler,1,11214,0x144a8c0,141,ToObject.Wide
code-creation,BytecodeHandler,1,11219,0x144a960,398,CreateRegExpLiteral.Wide
code-creation,BytecodeHandler,1,11223,0x144ab00,1576,CreateArrayLiteral.Wide
code-creation,BytecodeHandler,1,11228,0x144b140,890,CreateEmptyArrayLiteral.Wide
code-creation,BytecodeHandler,1,11233,0x144b4c0,2040,CreateObjectLiteral.Wide
code-creation,BytecodeHandler,1,11238,0x144bcc0,193,CloneObject.Wide
code-creation,BytecodeHandler,1,11242,0x144bda0,374,GetTemplateObject.Wide
code-creation,BytecodeHandler,1,11247,0x144bf20,373,CreateClosure.Wide
code-creation,BytecodeHandler,1,11251,0x144c0a0,145,CreateBlockContext.Wide
code-creation,BytecodeHandler,1,11256,0x144c140,157,CreateCatchContext.Wide
code-creation,BytecodeHandler,1,11260,0x144c1e0,278,CreateFunctionContext.Wide
code-creation,BytecodeHandler,1,11265,0x144c300,278,CreateEvalContext.Wide
code-creation,BytecodeHandler,1,11270,0x144c420,157,CreateWithContext.Wide
code-creation,BytecodeHandler,1,11274,0x144c4c0,394,JumpLoop.Wide
code-creation,BytecodeHandler,1,11279,0x144c660,52,Jump.Wide
code-creation,BytecodeHandler,1,11283,0x144c6a0,68,JumpConstant.Wide
code-creation,BytecodeHandler,1,11287,0x144c700,88,JumpIfNullConstant.Wide
code-creation,BytecodeHandler,1,11292,0x144c760,88,JumpIfNotNullConstant.Wide
code-creation,BytecodeHandler,1,11297,0x144c7c0,88,JumpIfUndefinedConstant.Wide
code-creation,BytecodeHandler,1,11302,0x144c820,88,JumpIfNotUndefinedConstant.Wide
code-creation,BytecodeHandler,1,11306,0x144c880,92,JumpIfUndefinedOrNullConstant.Wide
code-creation,BytecodeHandler,1,11311,0x144c8e0,88,JumpIfTrueConstant.Wide
code-creation,BytecodeHandler,1,11316,0x144c940,88,JumpIfFalseConstant.Wide
code-creation,BytecodeHandler,1,11321,0x144c9a0,96,JumpIfJSReceiverConstant.Wide
code-creation,BytecodeHandler,1,11326,0x144ca20,300,JumpIfToBooleanTrueConstant.Wide
code-creation,BytecodeHandler,1,11330,0x144cb60,300,JumpIfToBooleanFalseConstant.Wide
code-creation,BytecodeHandler,1,11335,0x144cca0,288,JumpIfToBooleanTrue.Wide
code-creation,BytecodeHandler,1,11343,0x144cde0,288,JumpIfToBooleanFalse.Wide
code-creation,BytecodeHandler,1,11348,0x144cf20,76,JumpIfTrue.Wide
code-creation,BytecodeHandler,1,11353,0x144cf80,76,JumpIfFalse.Wide
code-creation,BytecodeHandler,1,11357,0x144cfe0,76,JumpIfNull.Wide
code-creation,BytecodeHandler,1,11361,0x144d040,76,JumpIfNotNull.Wide
code-creation,BytecodeHandler,1,11366,0x144d0a0,76,JumpIfUndefined.Wide
code-creation,BytecodeHandler,1,11371,0x144d100,76,JumpIfNotUndefined.Wide
code-creation,BytecodeHandler,1,11375,0x144d160,80,JumpIfUndefinedOrNull.Wide
code-creation,BytecodeHandler,1,11380,0x144d1c0,84,JumpIfJSReceiver.Wide
code-creation,BytecodeHandler,1,11385,0x144d220,120,SwitchOnSmiNoFeedback.Wide
code-creation,BytecodeHandler,1,11390,0x144d2a0,533,ForInEnumerate.Wide
code-creation,BytecodeHandler,1,11394,0x144d4c0,292,ForInPrepare.Wide
code-creation,BytecodeHandler,1,11399,0x144d600,68,ForInContinue.Wide
code-creation,BytecodeHandler,1,11403,0x144d660,330,ForInNext.Wide
code-creation,BytecodeHandler,1,11408,0x144d7c0,56,ForInStep.Wide
code-creation,BytecodeHandler,1,11412,0x144d800,185,ThrowReferenceErrorIfHole.Wide
code-creation,BytecodeHandler,1,11417,0x144d8c0,132,SwitchOnGeneratorState.Wide
code-creation,BytecodeHandler,1,11422,0x144d960,690,SuspendGenerator.Wide
code-creation,BytecodeHandler,1,11427,0x144dc20,244,ResumeGenerator.Wide
code-creation,BytecodeHandler,1,11431,0x144dd20,177,GetIterator.Wide
code-creation,BytecodeHandler,1,11435,0x144dde0,149,IncBlockCounter.Wide
code-creation,BytecodeHandler,1,11440,0x144de80,77,Abort.Wide
code-creation,BytecodeHandler,1,11444,0x144dee0,286,DebugBreak1.ExtraWide
code-creation,BytecodeHandler,1,11449,0x144e000,286,DebugBreak2.ExtraWide
code-creation,BytecodeHandler,1,11453,0x144e120,286,DebugBreak3.ExtraWide
code-creation,BytecodeHandler,1,11458,0x144e240,286,DebugBreak4.ExtraWide
code-creation,BytecodeHandler,1,11463,0x144e360,286,DebugBreak5.ExtraWide
code-creation,BytecodeHandler,1,11467,0x144e480,286,DebugBreak6.ExtraWide
code-creation,BytecodeHandler,1,11472,0x144e5a0,36,LdaSmi.ExtraWide
code-creation,BytecodeHandler,1,11476,0x144e5e0,40,LdaConstant.ExtraWide
code-creation,BytecodeHandler,1,11488,0x144e620,3356,LdaGlobal.ExtraWide
code-creation,BytecodeHandler,1,11601,0x144f340,3270,LdaGlobalInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,11607,0x1450020,241,StaGlobal.ExtraWide
code-creation,BytecodeHandler,1,11612,0x1450120,44,PushContext.ExtraWide
code-creation,BytecodeHandler,1,11647,0x1450160,40,PopContext.ExtraWide
code-creation,BytecodeHandler,1,11653,0x14501a0,68,LdaContextSlot.ExtraWide
code-creation,BytecodeHandler,1,11658,0x1450200,68,LdaImmutableContextSlot.ExtraWide
code-creation,BytecodeHandler,1,11666,0x1450260,44,LdaCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,11672,0x14502a0,44,LdaImmutableCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,11678,0x14502e0,144,StaContextSlot.ExtraWide
code-creation,BytecodeHandler,1,11683,0x1450380,116,StaCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,11688,0x1450400,145,LdaLookupSlot.ExtraWide
tick,0xe30a42,11693,0,0x0,6
code-creation,BytecodeHandler,1,11743,0x14504a0,225,LdaLookupContextSlot.ExtraWide
code-creation,BytecodeHandler,1,11759,0x14505a0,3622,LdaLookupGlobalSlot.ExtraWide
code-creation,BytecodeHandler,1,11767,0x14513e0,145,LdaLookupSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,11773,0x1451480,225,LdaLookupContextSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,11780,0x1451580,3532,LdaLookupGlobalSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,11786,0x1452360,257,StaLookupSlot.ExtraWide
code-creation,BytecodeHandler,1,11792,0x1452480,40,Ldar.ExtraWide
code-creation,BytecodeHandler,1,11798,0x14524c0,36,Star.ExtraWide
code-creation,BytecodeHandler,1,11803,0x1452500,48,Mov.ExtraWide
code-creation,BytecodeHandler,1,11809,0x1452540,3665,LdaNamedProperty.ExtraWide
code-creation,BytecodeHandler,1,11814,0x14533a0,145,LdaNamedPropertyNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,11819,0x1453440,177,LdaKeyedProperty.ExtraWide
code-creation,BytecodeHandler,1,11830,0x1453500,208,LdaModuleVariable.ExtraWide
code-creation,BytecodeHandler,1,11836,0x14535e0,322,StaModuleVariable.ExtraWide
code-creation,BytecodeHandler,1,11841,0x1453740,193,StaNamedProperty.ExtraWide
code-creation,BytecodeHandler,1,11846,0x1453820,157,StaNamedPropertyNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,11851,0x14538c0,193,StaNamedOwnProperty.ExtraWide
code-creation,BytecodeHandler,1,11856,0x14539a0,189,StaKeyedProperty.ExtraWide
code-creation,BytecodeHandler,1,11861,0x1453a60,189,StaInArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,11866,0x1453b20,217,StaDataPropertyInLiteral.ExtraWide
code-creation,BytecodeHandler,1,11872,0x1453c00,185,CollectTypeProfile.ExtraWide
code-creation,BytecodeHandler,1,11877,0x1453cc0,1210,Add.ExtraWide
code-creation,BytecodeHandler,1,11881,0x1454180,1070,Sub.ExtraWide
code-creation,BytecodeHandler,1,11886,0x14545c0,1126,Mul.ExtraWide
code-creation,BytecodeHandler,1,11890,0x1454a40,1130,Div.ExtraWide
code-creation,BytecodeHandler,1,11895,0x1454ec0,1146,Mod.ExtraWide
code-creation,BytecodeHandler,1,11899,0x1455340,205,Exp.ExtraWide
code-creation,BytecodeHandler,1,11904,0x1455420,1144,BitwiseOr.ExtraWide
code-creation,BytecodeHandler,1,11908,0x14558a0,1136,BitwiseXor.ExtraWide
code-creation,BytecodeHandler,1,11913,0x1455d20,1136,BitwiseAnd.ExtraWide
code-creation,BytecodeHandler,1,11918,0x14561a0,1144,ShiftLeft.ExtraWide
code-creation,BytecodeHandler,1,11923,0x1456620,1144,ShiftRight.ExtraWide
code-creation,BytecodeHandler,1,11927,0x1456aa0,1314,ShiftRightLogical.ExtraWide
code-creation,BytecodeHandler,1,11932,0x1456fe0,1022,AddSmi.ExtraWide
code-creation,BytecodeHandler,1,11937,0x14573e0,884,SubSmi.ExtraWide
code-creation,BytecodeHandler,1,11941,0x1457760,902,MulSmi.ExtraWide
code-creation,BytecodeHandler,1,11946,0x1457b00,946,DivSmi.ExtraWide
code-creation,BytecodeHandler,1,11951,0x1457ec0,914,ModSmi.ExtraWide
code-creation,BytecodeHandler,1,11955,0x1458260,209,ExpSmi.ExtraWide
code-creation,BytecodeHandler,1,11960,0x1458340,596,BitwiseOrSmi.ExtraWide
code-creation,BytecodeHandler,1,11965,0x14585a0,596,BitwiseXorSmi.ExtraWide
code-creation,BytecodeHandler,1,11970,0x1458800,596,BitwiseAndSmi.ExtraWide
code-creation,BytecodeHandler,1,11974,0x1458a60,616,ShiftLeftSmi.ExtraWide
code-creation,BytecodeHandler,1,11979,0x1458ce0,616,ShiftRightSmi.ExtraWide
code-creation,BytecodeHandler,1,11984,0x1458f60,774,ShiftRightLogicalSmi.ExtraWide
code-creation,BytecodeHandler,1,11989,0x1459280,617,Inc.ExtraWide
code-creation,BytecodeHandler,1,11994,0x1459500,617,Dec.ExtraWide
code-creation,BytecodeHandler,1,11998,0x1459780,649,Negate.ExtraWide
code-creation,BytecodeHandler,1,12003,0x1459a20,592,BitwiseNot.ExtraWide
code-creation,BytecodeHandler,1,12007,0x1459c80,145,DeletePropertyStrict.ExtraWide
code-creation,BytecodeHandler,1,12012,0x1459d20,137,DeletePropertySloppy.ExtraWide
code-creation,BytecodeHandler,1,12017,0x1459dc0,125,GetSuperConstructor.ExtraWide
code-creation,BytecodeHandler,1,12022,0x1459e40,424,CallAnyReceiver.ExtraWide
code-creation,BytecodeHandler,1,12027,0x145a000,424,CallProperty.ExtraWide
code-creation,BytecodeHandler,1,12032,0x145a1c0,420,CallProperty0.ExtraWide
code-creation,BytecodeHandler,1,12037,0x145a380,432,CallProperty1.ExtraWide
code-creation,BytecodeHandler,1,12042,0x145a540,444,CallProperty2.ExtraWide
code-creation,BytecodeHandler,1,12046,0x145a700,420,CallUndefinedReceiver.ExtraWide
code-creation,BytecodeHandler,1,12051,0x145a8c0,368,CallUndefinedReceiver0.ExtraWide
code-creation,BytecodeHandler,1,12056,0x145aa40,440,CallUndefinedReceiver1.ExtraWide
code-creation,BytecodeHandler,1,12061,0x145ac00,448,CallUndefinedReceiver2.ExtraWide
code-creation,BytecodeHandler,1,12066,0x145ade0,68,CallNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,12071,0x145ae40,424,CallWithSpread.ExtraWide
code-creation,BytecodeHandler,1,12076,0x145b000,149,CallRuntime.ExtraWide
code-creation,BytecodeHandler,1,12081,0x145b0a0,189,CallRuntimeForPair.ExtraWide
code-creation,BytecodeHandler,1,12085,0x145b160,68,CallJSRuntime.ExtraWide
code-creation,BytecodeHandler,1,12095,0x145b1c0,1874,InvokeIntrinsic.ExtraWide
code-creation,BytecodeHandler,1,12100,0x145b920,1126,Construct.ExtraWide
code-creation,BytecodeHandler,1,12104,0x145bda0,569,ConstructWithSpread.ExtraWide
code-creation,BytecodeHandler,1,12109,0x145bfe0,2024,TestEqual.ExtraWide
code-creation,BytecodeHandler,1,12114,0x145c7e0,1121,TestEqualStrict.ExtraWide
code-creation,BytecodeHandler,1,12119,0x145cc60,2036,TestLessThan.ExtraWide
code-creation,BytecodeHandler,1,12124,0x145d460,2036,TestGreaterThan.ExtraWide
code-creation,BytecodeHandler,1,12128,0x145dc60,2036,TestLessThanOrEqual.ExtraWide
code-creation,BytecodeHandler,1,12133,0x145e460,2036,TestGreaterThanOrEqual.ExtraWide
code-creation,BytecodeHandler,1,12138,0x145ec60,56,TestReferenceEqual.ExtraWide
code-creation,BytecodeHandler,1,12143,0x145eca0,972,TestInstanceOf.ExtraWide
code-creation,BytecodeHandler,1,12148,0x145f080,177,TestIn.ExtraWide
code-creation,BytecodeHandler,1,12153,0x145f140,137,ToName.ExtraWide
code-creation,BytecodeHandler,1,12157,0x145f1e0,237,ToNumber.ExtraWide
code-creation,BytecodeHandler,1,12162,0x145f2e0,277,ToNumeric.ExtraWide
code-creation,BytecodeHandler,1,12167,0x145f400,137,ToObject.ExtraWide
code-creation,BytecodeHandler,1,12171,0x145f4a0,398,CreateRegExpLiteral.ExtraWide
code-creation,BytecodeHandler,1,12176,0x145f640,1576,CreateArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,12181,0x145fc80,890,CreateEmptyArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,12186,0x1460000,2036,CreateObjectLiteral.ExtraWide
code-creation,BytecodeHandler,1,12191,0x1460800,189,CloneObject.ExtraWide
code-creation,BytecodeHandler,1,12196,0x14608c0,370,GetTemplateObject.ExtraWide
code-creation,BytecodeHandler,1,12201,0x1460a40,373,CreateClosure.ExtraWide
code-creation,BytecodeHandler,1,12205,0x1460bc0,145,CreateBlockContext.ExtraWide
code-creation,BytecodeHandler,1,12210,0x1460c60,153,CreateCatchContext.ExtraWide
code-creation,BytecodeHandler,1,12215,0x1460d00,274,CreateFunctionContext.ExtraWide
code-creation,BytecodeHandler,1,12220,0x1460e20,278,CreateEvalContext.ExtraWide
code-creation,BytecodeHandler,1,12225,0x1460f40,153,CreateWithContext.ExtraWide
code-creation,BytecodeHandler,1,12230,0x1460fe0,382,JumpLoop.ExtraWide
code-creation,BytecodeHandler,1,12235,0x1461160,52,Jump.ExtraWide
code-creation,BytecodeHandler,1,12239,0x14611a0,64,JumpConstant.ExtraWide
code-creation,BytecodeHandler,1,12244,0x1461200,88,JumpIfNullConstant.ExtraWide
code-creation,BytecodeHandler,1,12249,0x1461260,88,JumpIfNotNullConstant.ExtraWide
code-creation,BytecodeHandler,1,12254,0x14612c0,88,JumpIfUndefinedConstant.ExtraWide
code-creation,BytecodeHandler,1,12259,0x1461320,88,JumpIfNotUndefinedConstant.ExtraWide
code-creation,BytecodeHandler,1,12264,0x1461380,92,JumpIfUndefinedOrNullConstant.ExtraWide
code-creation,BytecodeHandler,1,12269,0x14613e0,88,JumpIfTrueConstant.ExtraWide
code-creation,BytecodeHandler,1,12274,0x1461440,88,JumpIfFalseConstant.ExtraWide
code-creation,BytecodeHandler,1,12279,0x14614a0,96,JumpIfJSReceiverConstant.ExtraWide
code-creation,BytecodeHandler,1,12284,0x1461520,300,JumpIfToBooleanTrueConstant.ExtraWide
code-creation,BytecodeHandler,1,12289,0x1461660,300,JumpIfToBooleanFalseConstant.ExtraWide
code-creation,BytecodeHandler,1,12294,0x14617a0,288,JumpIfToBooleanTrue.ExtraWide
code-creation,BytecodeHandler,1,12299,0x14618e0,288,JumpIfToBooleanFalse.ExtraWide
code-creation,BytecodeHandler,1,12304,0x1461a20,72,JumpIfTrue.ExtraWide
code-creation,BytecodeHandler,1,12309,0x1461a80,72,JumpIfFalse.ExtraWide
code-creation,BytecodeHandler,1,12313,0x1461ae0,72,JumpIfNull.ExtraWide
code-creation,BytecodeHandler,1,12318,0x1461b40,72,JumpIfNotNull.ExtraWide
code-creation,BytecodeHandler,1,12322,0x1461ba0,72,JumpIfUndefined.ExtraWide
code-creation,BytecodeHandler,1,12327,0x1461c00,72,JumpIfNotUndefined.ExtraWide
code-creation,BytecodeHandler,1,12332,0x1461c60,80,JumpIfUndefinedOrNull.ExtraWide
code-creation,BytecodeHandler,1,12337,0x1461cc0,84,JumpIfJSReceiver.ExtraWide
code-creation,BytecodeHandler,1,12342,0x1461d20,116,SwitchOnSmiNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,12349,0x1461da0,533,ForInEnumerate.ExtraWide
code-creation,BytecodeHandler,1,12354,0x1461fc0,288,ForInPrepare.ExtraWide
code-creation,BytecodeHandler,1,12359,0x1462100,64,ForInContinue.ExtraWide
code-creation,BytecodeHandler,1,12364,0x1462160,326,ForInNext.ExtraWide
code-creation,BytecodeHandler,1,12368,0x14622c0,52,ForInStep.ExtraWide
code-creation,BytecodeHandler,1,12373,0x1462300,181,ThrowReferenceErrorIfHole.ExtraWide
code-creation,BytecodeHandler,1,12378,0x14623c0,128,SwitchOnGeneratorState.ExtraWide
code-creation,BytecodeHandler,1,12383,0x1462460,686,SuspendGenerator.ExtraWide
code-creation,BytecodeHandler,1,12388,0x1462720,244,ResumeGenerator.ExtraWide
code-creation,BytecodeHandler,1,12393,0x1462820,173,GetIterator.ExtraWide
code-creation,BytecodeHandler,1,12397,0x14628e0,149,IncBlockCounter.ExtraWide
code-creation,BytecodeHandler,1,12402,0x1462980,77,Abort.ExtraWide
tick,0x10b61de,12658,0,0x0,5
tick,0xf8d8e5,13702,0,0x0,2
code-creation,Eval,12,13813,0x3c7aa0aaa986,6, internal/bootstrap/loaders.js:1:1,0x3c7aa0aaa8b8,~
code-creation,Eval,12,13888,0x3c7aa0aab0ee,406, internal/bootstrap/loaders.js:1:1,0x3c7aa0aaa8f0,~
code-creation,Eval,12,13907,0x3c7aa0aab40e,59,<static_fields_initializer> internal/bootstrap/loaders.js:165:3,0x3c7aa0aaae40,~
code-creation,LazyCompile,12,14190,0x3c7aa0aab6ae,19,SafeSet internal/per_context/primordials.js:102:3,0x3bdd2c7857e0,~
code-creation,LazyCompile,12,14294,0x3c7aa0aab8b6,77,internalBinding internal/bootstrap/loaders.js:133:45,0x3c7aa0aaaaf8,~
code-creation,LazyCompile,12,14413,0x3c7aa0aabe16,40, internal/bootstrap/loaders.js:165:38,0x3c7aa0aab348,~
code-creation,LazyCompile,12,14465,0x3c7aa0aac026,68,NativeModule internal/bootstrap/loaders.js:167:14,0x3c7aa0aaab98,~
tick,0xf50960,14758,0,0x0,5
code-creation,Eval,12,15019,0x3c7aa0aad416,6, internal/bootstrap/node.js:1:1,0x3c7aa0aad348,~
code-creation,Eval,12,15134,0x3c7aa0aadd6e,1407, internal/bootstrap/node.js:1:1,0x3c7aa0aad380,~
code-creation,LazyCompile,12,15265,0x3c7aa0aae85e,76,setupPrepareStackTrace internal/bootstrap/node.js:251:32,0x3c7aa0aad448,~
code-creation,LazyCompile,12,15334,0x3c7aa0aaee96,85,nativeModuleRequire internal/bootstrap/loaders.js:297:29,0x3c7aa0aaa9b8,~
